1.199999999999999956e-01	-1.529278683148515672e+00
1.249780000000000058e-01	-7.275473793155892155e-01
1.305999999999999939e-01	-2.122219767779542909e-02
1.367059999999999942e-01	5.046262403229089255e-01
1.431360000000000132e-01	1.041910698668798485e+00
1.497320000000000040e-01	1.128492130708633745e+00
1.563350000000000017e-01	1.264234668308102716e+00
1.627850000000000130e-01	1.290884552709898436e+00
1.689219999999999888e-01	1.559268516774302782e+00
1.745889999999999942e-01	1.329998705478465215e+00
1.796250000000000069e-01	1.331844869823631150e+00
1.839349999999999874e-01	1.115233571929793221e+00
1.877439999999999942e-01	7.620432643017367447e-01
1.913779999999999926e-01	8.834975800101909638e-01
1.951660000000000061e-01	-9.825689236248591474e-02
1.994340000000000002e-01	7.023136161133536337e-01
2.044499999999999929e-01	-3.029445780648970521e-01
2.101250000000000062e-01	-5.673011275347228377e-01
2.162479999999999958e-01	-4.077902834819889799e-01
2.226049999999999973e-01	-5.294141019467136777e-01
2.289819999999999911e-01	-6.427266001678523244e-01
2.351930000000000132e-01	-3.317018233678014072e-01
2.412249999999999950e-01	-4.551441441587528725e-01
2.471349999999999936e-01	-7.042847055901524378e-03
2.529799999999999827e-01	5.414346884261933557e-02
2.588170000000000193e-01	-1.358306558522897611e-01
2.646970000000000156e-01	5.388202711924017230e-01
2.706259999999999777e-01	4.889754698089766594e-01
2.765880000000000005e-01	9.034769952235610635e-01
2.825679999999999858e-01	7.459904692524402803e-01
2.885510000000000019e-01	6.908799203381793541e-01
2.945229999999999793e-01	6.776101963078100532e-01
3.004809999999999981e-01	1.194535453243042333e+00
3.064310000000000089e-01	1.011681972181927236e+00
3.123750000000000138e-01	6.333005515376436412e-01
3.183190000000000186e-01	7.033664526869460865e-01
3.242650000000000254e-01	5.403494972427269616e-01
3.302149999999999808e-01	-1.624859205479268209e-01
3.361680000000000224e-01	-2.403748746249972923e-01
3.421210000000000084e-01	-7.862889275351558904e-02
3.480759999999999965e-01	-5.393237757614202099e-01
3.540289999999999826e-01	-4.440935688775043966e-01
3.599809999999999954e-01	-4.266119322975213679e-01
3.659330000000000083e-01	-5.552005575677018134e-01
3.718839999999999923e-01	6.103189787049612125e-02
3.778360000000000052e-01	3.882144779021380332e-01
3.837869999999999893e-01	4.912408451030065848e-01
3.897390000000000021e-01	6.685872248928960149e-01
3.956910000000000149e-01	3.720014874912810909e-01
4.016429999999999723e-01	9.562032890629194037e-01
4.075949999999999851e-01	1.046873851949590151e+00
4.135469999999999979e-01	1.181502353904974933e+00
4.194979999999999820e-01	1.169790392616287367e+00
4.254499999999999948e-01	9.604784639531721568e-01
